sentence_id,sentence_label,sentence_text
1489,1,"[['yes'], ['great', 'wedding', 'guys', 'good', 'night']]"
1492,1,"[['Need', 'help', 'I', 'find', 'followers', 'left', 'active', 'tweeter', 'interesting', 'tidbits']]"
1495,1,"[['78'], ['Go']]"
1496,1,"[['I', 'sell', 'nothing', 'blog', 'I', 'get', 'listen', 'band']]"
1499,1,"[['A', 'rip', 'od'], ['Link', 'link', 'link']]"
1500,1,"[['Excited', 'watch', 'Gossip', 'Girl', 'later']]"
1501,1,"[['5', 'italian', 'basic']]"
1502,1,"[['hi', 'welcome']]"
1503,1,"[['Candles', 'specific', 'gender'], ['telling', 'U', 'got', 'ta', 'open', 'things', 'life'], ['Do', 'matter']]"
1509,1,"[['work', 'I', 'returns', 'hellos', 'I', 'get', 'home']]"
1511,1,"[['I', 'hardly', 'believe', 'first', 'Beth'], ['Whoop', 'It', 'like', 'new', 'spin', 'old', 'school', 'reunion', 'sweetpea'], ['X']]"
1514,1,[['got']]
1516,1,"[['first', 'got', 'ta', 'set', 'anti', 'spyware', 'programs', 'give', 'dearest', 'company']]"
1518,1,"[['Thanks', 'encouragement']]"
1519,1,"[['today', 'felt', 'like', 'another', 'day', 'battlefield'], ['definitely', 'war', 'day']]"
1520,1,"[['Still'], ['cards', 'girls']]"
1521,1,"[['Traffic', 'hell', 'Athens'], ['I', 'quit', 'job', 'find', 'one', 'closer', 'home']]"
1523,1,"[['glad', 'day', 'went', 'better', 'hope', 'today', 'fantastic']]"
1525,1,"[['Spring', 'really'], ['Swans', 'back']]"
1526,1,"[['numbers', 'quality', 'quantity']]"
1528,1,"[['congratulations', 'winning', 'award', 'x']]"
1534,1,[['girl']]
1535,1,"[['Damn'], ['I', 'wish', 'I', 'paid', 'attention', 'biology', 'class', 'I', 'time', 'spaceships', 'university']]"
1536,1,"[['well', 'I', 'keep', 'posting', 'pics', 'boy', 'see']]"
1538,1,"[['back', 'I', 'think', 'hugged', 'man', 'twitter']]"
1539,1,"[['kinda', 'fun']]"
1541,1,"[['great', 'story'], ['I', 'remember', 'last', 'year', 'someone', 'kept', 'going', 'line']]"
1543,1,"[['Headed', 'boxes'], ['excited']]"
1546,1,"[['I', 'love', 'fact', 'damn', 'intelligent', 'chivalrous', 'VERY', 'attractive']]"
1548,1,"[['easter', 'parcel', 'UK', 'arrived'], ['yummy', 'chocolate', 'afar'], ['wont', 'tell', 'kids', 'bout', 'work', 'way']]"
1549,1,"[['welcome', 'dearie'], ['voted', 'already']]"
1550,1,"[['Atlanta', 'hiring', 'looking', 'IT', 'pro', 'Networking', 'please', 'let', 'know']]"
1552,1,"[['Unicorn', '3']]"
1553,1,"[['avatar', 'ok', 'thanks', 'good', 'actually', 'ca', 'remember', 'I', 'drinking']]"
1554,1,"[['come', 'friends', 'MOTs', 'seem', 'time'], ['Mines', 'dropped', 'today']]"
1555,1,"[['All', 'weight', 'lost', 'healthy', 'eating', 'world']]"
1556,1,"[['Home'], ['Had', 'today', 'got', 'results', 'back'], ['Its', '3', 'yrs', 'always', 'thinking']]"
1557,1,"[['Very', 'happy', 'new', 'blog', 'design', 'nice', 'see', 'recent', 'post', 'popular', 'posts', 'listed', 'together', 'looks', 'great']]"
1559,1,"[['Loves', 'German', 'bakeries', 'Sydney'], ['Together', 'imported', 'honey', 'feels', 'like', 'home']]"
1560,1,"[['youngster'], ['Rest', 'well']]"
1561,1,"[['Using', 'Flash', 'Make', 'New', 'Video']]"
1562,1,"[['I', 'two'], ['I', 'know', 'people', 'survive', 'winter', 'jungle', 'gyms', 'home']]"
1563,1,"[['yes', 'I', 'believe', 'I'], ['I', 'certain', 'hubby', 'know', 'though']]"
1565,1,"[['A', 'friend', 'feels', 'like', 'beer', 'Monday', 'night'], ['never', 'good'], ['But', 'beer', 'always', 'good'], ['Always']]"
1566,1,"[['Scott', 'make', 'chuckle', 'bags', 'podcasts', 'lenses', 'taken', 'photos', 'yet']]"
1569,1,"[['congratulates', 'two', 'adorable', 'little', 'babies', 'names', 'going'], ['Right']]"
1570,1,"[['Watching', 'late', 'late', 'rerun', 'Daily', 'Show', 'Michael', 'J'], ['Fox', 'guest'], ['high', 'school', 'crush']]"
1572,1,"[['Going', 'thoughts', 'songs', 'dancing', 'head']]"
1573,1,"[['wake', 'tweet'], ['Best', 'start', 'day', 'love']]"
1576,1,"[['reminds', 'I', 'long', 'hair'], ['Sigh']]"
1578,1,"[['Happy', 'Tuesday', 'lovely']]"
1579,1,"[['Almost', 'Wednesday']]"
1581,1,"[['Day', 'Is', 'Done', 'heading', 'Bed', 'Keep', 'safe']]"
1583,1,"[['Eastern', 'arctic']]"
1584,1,"[['star', 'cheers']]"
1586,1,"[['I', 'Brown', 'ass']]"
1588,1,"[['Watch', 'space'], ['Not', 'sure', 'viable', 'yet'], ['Possibly', 'though']]"
1590,1,"[['never', 'regret'], ['Things', 'happen', 'reason'], ['Figuring', 'reason', 'hard', 'part'], ['Use', 'friends']]"
1597,1,"[['Saddle', 'Ranch', 'Comedy', 'night'], ['Then', 'back', 'boy', 'house']]"
1600,1,"[['awesome'], ['love'], ['especially', 'wordings'], ['AWESOME'], ['KEEP', 'MOVING', 'ON']]"
1601,1,"[['thank'], ['heading', 'club', 'speak'], ['stellar', 'night', 'well', 'take', 'easy', 'homey']]"
1604,1,"[['Yea', 'tuesday']]"
1607,1,"[['I', 'missed', 'twitter', 'multiply', 'PET', 'SOCIETY'], ['I', 'able', 'use', 'internet', 'I', 'quite', 'busy', 'past', 'days']]"
1610,1,"[['I', 'must', 'dozen', 'throat', 'coats', 'days', 'ago'], ['Coat'], ['Grand', 'wonders']]"
1613,1,"[['makes', 'feel', 'worthwhile'], ['though', 'today', 'stretched', 'headings', 'butcher', 'paper']]"
1614,1,"[['Deciding', 'I', 'call', 'night', 'wake', 'early', 'get', 'studio'], ['Or', 'I', 'go', 'night'], ['I', 'like', 'going', 'night']]"
1615,1,"[['watch', 'skins'], ['officially', 'perfect']]"
1616,1,"[['Busy', 'busy', 'day'], ['Bathroom', 'progressing', 'well', 'though']]"
1618,1,[['day']]
1619,1,"[['germany', 'morning']]"
1620,1,"[['A', 'motto', 'employees', 'strategy', 'day', 'future', 'really', 'depends', 'day', 'trouble', 'Let', 'see', 'useful', 'day']]"
1622,1,"[['No'], ['But', 'announced', 'today']]"
1623,1,"[['mean', 'I', 'things', 'I', 'OLD']]"
1627,1,"[['listening', 'music']]"
1630,1,"[['solution', 'spawns', 'inside', 'Apache', 'making', 'almost', 'impossible', 'secure']]"
1631,1,"[['Well'], ['I', 'holiday']]"
1635,1,"[['Updating', 'grandmother', 'computer'], ['Always', 'fun', 'stuff']]"
1636,1,"[['I', 'glad', 'feeling', 'better']]"
1639,1,[['Gratitude']]
1643,1,"[['embrace', 'simple', 'life'], ['simple', 'things', 'like', 'new', 'kids', 'reunion', 'makes', 'extremely', 'happy', 'girl']]"
1644,1,"[['put', 'mood', 'barbecue']]"
1645,1,"[['Woke', 'morning', 'believe', 'I', 'saw', 'A', 'hundred', 'million', 'bottles', 'washed', 'shore']]"
1646,1,"[['Bay', 'Area', 'Rides', 'I', 'want', 'ride', 'please', 'SC', 'LA', 'santa', 'perhaps', 'going']]"
1650,1,[['cool']]
1653,1,[['mate']]
1655,1,"[['Night', 'back', 'tomorrow']]"
1656,1,"[['In', 'head', 'I', 'busy', 'blog', 'art'], ['But', 'I', 'stuff'], ['C']]"
1657,1,"[['Here', 'comes', 'sun', 'Do', 'comes', 'sun', 'I', 'say'], ['It', 'glorious', 'shorts', 'day']]"
1658,1,"[['going', 'tomorrow', 'see', 'one', 'old', 'cold', 'stoners', 'sharks', 'game'], ['na', 'good', 'day']]"
1659,1,"[['I', 'go', 'check', 'things', 'buy', 'look', 'things']]"
1660,1,"[['Is', 'lying', 'bed', 'babe']]"
1663,1,"[['I'], ['ca', 'wait', 'details']]"
1664,1,"[['material', 'inventive', 'intelligent', 'absolutely', 'HILARIOUS', 'ca', 'wait', 'new', 'season', 'Curb']]"
1665,1,"[['casting', 'director', 'called', 'today', 'wicked', 'excited', 'amp', 'presenting', 'us', 'producers'], ['I', 'let', 'know', 'I', 'know']]"
1666,1,"[['I', 'looking', 'well']]"
1667,1,[['adorable']]
1668,1,"[['scanning', 'races']]"
1669,1,"[['away'], ['currently', 'using', 'opera', '10', 'alpha', 'apart', 'annoying', 'bugs', 'rocks']]"
1672,1,"[['saw', 'tweets', 'glad', 'liked', 'post']]"
1676,1,"[['london', 'today'], ['Wave', 'see']]"
1677,1,"[['great', 'day', '8', 'readings', 'straight', 'still', 'going'], ['love', 'room', 'best', 'energy']]"
1682,1,"[['changed', 'channel']]"
1683,1,"[['enjoying', 'bright', 'sides', 'life', '3', 'breakfast', 'barbecue', 'afternoon']]"
1684,1,"[['Russell', 'dear', 'go', 'prom']]"
1686,1,"[['work', 'tweet', 'guys']]"
1687,1,"[['I', 'survive']]"
1688,1,"[['Or', 'maybe', 'still', 'think', 'twitter', 'weird', 'like', 'name']]"
1690,1,"[['fail', 'ethics', 'test', 'hire']]"
1691,1,"[['Supposing', 'Romanian', 'followers']]"
1692,1,"[['Taking', 'slow', 'today', 'still', 'suffering', 'lack', 'sleep'], ['But', 'bit', 'patching', 'today']]"
1693,1,"[['wanted', 'ask', 'old', 'first', 'learned', 'thanks']]"
1694,1,"[['need'], ['one', 'read', 'twitters']]"
1696,1,"[['Hitting', 'hay'], ['YAWN']]"
1697,1,"[['good', 'luck']]"
1699,1,"[['I', 'thinking', 'upmarket'], ['seriously', 'great', 'see', 'new', 'mag', 'launch', 'time', 'like']]"
1700,1,"[['Welcome', 'back', 'Serge', 'Twitter', 'properly', 'recognized', 'Pluto', '2', 'testing', 'needed']]"
1701,1,"[['I', 'really', 'love', 'reflections', 'shadows']]"
1704,1,"[['Probably', 'need', 'sleep', 'got', 'college', 'classes', 'go', 'tomorrow'], ['Live', 'folks']]"
1705,1,"[['I', 'wish', 'I', 'London'], ['Have', 'nice', 'day']]"
1708,1,"[['yay', 'ali', 'u', 'get', 'hooked', 'fun']]"
1709,1,"[['one', 'I', 'ran', 'characters', 'I', 'paid', 'Pro', 'version', 'get', 'export', 'manuals'], ['It', 'Windows']]"
1710,1,"[['Another', 'day', 'work', 'life'], ['Is', 'pigeon', 'day', 'today'], ['statue', 'day'], ['neither'], ['hoping', 'calm', 'neither', 'day', 'think']]"
1711,1,"[['far', 'shopping', 'today', 'u']]"
1712,1,"[['eating', 'pretty', 'bored', 'talk']]"
1713,1,"[['Family', 'Guy', 'inappropriately', 'hilarious']]"
1714,1,"[['check'], ['Stop', 'fighting', 'Russ', 'I', 'know', 'want', 'say']]"
1715,1,"[['playing', 'outside', 'free', 'buns'], ['feel']]"
1716,1,"[['new', 'unicorn']]"
1717,1,"[['back', 'grind', 'three', 'days', 'though']]"
1718,1,"[['It', 'Easter', 'Portland', 'area', 'rain'], ['I', '18', 'years', 'experience']]"
1720,1,"[['question'], ['get', 'australia', 'present']]"
1721,1,"[['say'], ['ur', 'face', 'ai', 'bad'], ['rather', 'pleasant', 'words', 'plump']]"
1723,1,"[['I', 'say']]"
1725,1,"[['come', 'house']]"
1726,1,"[['GO', 'IT'], ['Singapore', 'great']]"
1727,1,"[['ill', 'git'], ['thanks', 'much', '4']]"
1728,1,[]
1730,1,"[['Very', 'cool', 'I', 'like']]"
1731,1,"[['hope', 'feel', 'better', 'J']]"
1733,1,"[['makes', 'sense', 'bored', 'reason', 'able', 'sleep']]"
1734,1,"[['I', 'think', 'I', 'click', 'word', 'reply', 'gives', 'new', 'window', 'replying'], ['I']]"
1735,1,"[['babes'], ['May', 'tuesday', 'NOT', 'suck']]"
1737,1,"[['I', 'ok', 'hun', 'quite', 'good', 'actually'], ['yes', 'amazing'], ['XX']]"
1739,1,"[['Yes', 'one', 'days'], ['Good', 'knight']]"
1740,1,"[['nothing', 'beats', 'conversations'], ['Wow']]"
1741,1,"[['sweet'], ['Will', 'email', 'awesome', 'asap']]"
1743,1,"[['jealous', 'Godfather', 'II'], ['I', 'hope', 'I', 'get', 'next', 'week', 'delivered', 'UK'], ['I', 'want', 'game']]"
1744,1,"[['Going', 'get', 'pizza']]"
1746,1,"[['day', '2', 'almost'], ['ca', 'wait', 'eat', 'wade']]"
1747,1,"[['5', 'retarded']]"
1748,1,"[['1', 'best', 'Mormon', 'daughter', 'future']]"
1749,1,"[['auto', 'hide', 'dock', 'win'], ['Now', 'I', 'play', 'WoW', 'twitter', 'opening', 'accident']]"
1750,1,"[['I', 'excited', 'scared', 'tomorrow'], ['It', 'going', 'great', 'day']]"
1752,1,"[['Gets', 'little', 'help', 'Arizona', 'green', 'tea']]"
1753,1,"[['dear', 'pain', 'asssss'], ['glad', 'DONE']]"
1754,1,"[['Oh', 'France', 'instead'], ['fine'], ['Oh', 'I', 'see'], ['Nice', 'spot']]"
1755,1,"[['Looking', 'pictures', 'friend', 'shot', 'yesterday'], ['beautiful']]"
1758,1,"[['It', 'things', 'I', 'imagine', 'much']]"
1759,1,"[['Happy', 'Birthday', 'eat', 'good']]"
1763,1,"[['I', 'na', 'email', 'much', 'write']]"
1764,1,"[['research', 'today', 'I', 'want', 'crack', '2nd', 'sweet', 'charity', 'auction', 'I', 'really', 'really']]"
1765,1,"[['Sami', 'Good', 'luck'], ['best', 'wishes', 'ws']]"
1768,1,"[['Type', 'blog', 'post', 'print']]"
1770,1,"[['Making', 'learn', 'Radiographic', 'Physics']]"
1773,1,"[['Just', 'watched', 'Chuck', 'going', 'soon']]"
1775,1,"[['I', 'feel', 'hatred', 'impotent', 'I', 'know', 'wound'], ['insecure']]"
1776,1,"[['Downloading', 'Montana', 'music', 'make', 'happy', 'It', 'pass', 'time']]"
1777,1,"[['thanks'], ['I', 'like', 'jail']]"
1779,1,[]
1780,1,"[['worth', 'end']]"
1787,1,"[['Thanks'], ['happy', 'especially'], ['I', 'think', 'appreciates', 'aggressive', 'business', 'attitude']]"
1788,1,[['spoiler']]
1790,1,"[['I', 'barely', 'recognized', 'slicked', 'Rick', 'Just', 'wait', 'hour', 'different', 'hell'], ['Been', 'minute']]"
1794,1,"[['children', 'books']]"
1795,1,[['HELLO']]
1796,1,"[['Do', 'feel', 'pressured', 'none', 'us', 'EXPECT', 'reply', 'back', 'happy', 'able', 'listen', 'talk']]"
1798,1,"[['I', 'much', 'people', 'around', 'admiring', 'Can', 'send', 'address', 'bar']]"
1799,1,"[['Going', 'soon'], ['Got', 'CD']]"
1800,1,"[['morning', 'Philip', 'pain'], ['ahem']]"
1802,1,"[['Thinking', 'midway', '15', 'flight', 'thoughts', 'glad', 'I']]"
1804,1,[['posted']]
1805,1,"[['YES'], ['well']]"
1807,1,"[['Progress', 'Math', 'Quilt', 'slow', 'steady'], ['Tomorrow', 'I', 'teach', 'children', 'finish', 'sewing', 'Quilt'], ['Then', 'beloved', 'comics']]"
1810,1,"[['People', 'actually', 'live'], ['love']]"
1811,1,"[['morning', 'webbs'], ['Hope', 'nice', 'sleep']]"
1812,1,"[['Nice', 'changed', 'avatar', 'know', 'look', 'like']]"
1813,1,"[['Another', 'bright', 'sunny', 'day'], ['Island', 'must', 'south', 'last', 'days', 'Oh', 'well', 'time', 'eat', 'work']]"
1818,1,"[['Looks', 'like', 'I', 'best', 'take', 'another', 'one']]"
1819,1,"[['checking', 'virtual', 'box', 'looks', 'quite', 'nice']]"
1820,1,"[['part', '14', 'messages', 'phone', 'woke', 'started', 'day', 'right']]"
1822,1,"[['want', 'capture', 'ALL', 'internet', 'activity'], ['I', 'hope', 'LOT', 'storage', 'space']]"
1825,1,"[['I', 'like', 'Shadow'], ['But', 'dark', 'Fun']]"
1826,1,"[['Fuck', 'I', 'ca', 'sleep'], ['Going', 'shopping', 'today']]"
1827,1,"[['Bug', 'smile', 'sit', 'thank', 'big', 'smile', 'ha', 'ha', 'I', 'sit', 'therefore', 'I']]"
1832,1,"[['nails', 'wet'], ['helpful', 'flipped', 'magazine', 'pages']]"
1833,1,"[['Europe', 'I', 'falling', 'asleep'], ['cant', 'sleep', 'turn', 'slow', 'beautiful', 'music', 'listen']]"
1834,1,"[['oh', 'got', 'ta', 'go', 'see', 'jordan', 'friday', 'man'], ['good', 'night', 'love']]"
1835,1,"[['dia', 'Colliding', 'Spiral', 'Galaxies', 'Arp']]"
1836,1,"[['It', 'good', 'dreams']]"
1838,1,[['GORGEOUS']]
1839,1,"[['long', 'degree', 'difficulty', 'take', 'one', 'become', 'top', 'search', 'result', 'china', 'expert']]"
1842,1,"[['DIRECT', 'MESSAGE', 'us', 'whatever', 'want']]"
1843,1,"[['know', 'birthday', '19th', 'maybe', 'go']]"
1844,1,"[['good', 'night', 'bed', 'time']]"
1847,1,"[['still'], ['tried', '10', 'times', 'worked', 'like', '100'], ['3']]"
1851,1,"[['Do', 'think', 'I', 'saying', 'I'], ['example', 'one', 'mean', 'thing', 'set', 'valid']]"
1852,1,"[['watching'], ['Excited', 'Lighting', 'Workshop']]"
1854,1,"[['I', 'working', 'company', 'year', 'released', 'still']]"
1855,1,"[['uploading', 'MAINE', 'interview'], ['enjoy']]"
1857,1,"[['way', 'user', 'friendly', 'opinion']]"
1859,1,"[['I', 'use', 'HP', 'Pro', 'absolutely', 'love', 'especially', 'quality', 'B', 'amp', 'W']]"
1861,1,"[['go', 'twin', 'peaks', 'amp', 'check', 'view', 'forget']]"
1862,1,"[['ooh', 'sounds', 'painful', 'good', 'one']]"
1864,1,"[['morning', 'world'], ['I', 'wonder', 'sort', 'adventure', 'store', 'today']]"
1868,1,"[['Need', 'brush', 'formal', 'normalisation', 'theory', 'interview']]"
1873,1,"[['Mondays', 'feels', 'like', 'Gossip', 'Girl', 'episode'], ['lots', 'fun']]"
1875,1,"[['Nice', 'suggestion', 'team', 'use', 'Social', 'Media'], ['must', 'responded'], ['I', 'believe', 'Twitter']]"
1878,1,[['real']]
1879,1,"[['love', 'grandma']]"
1880,1,"[['Just', 'added', 'new']]"
1882,1,"[['Created', 'online', 'order', 'form', 'Miss', 'Carnival']]"
1883,1,"[['well', 'boring'], ['Still', 'figuring', 'HI', 'sorry', 'bugging', '3', 'peeps', 'far']]"
1886,1,"[['conquered', 'Greek', 'Exegetical', 'Paper', 'beast', 'little', 'stuff', 'remaining', 'finish'], ['PRAISE', 'JESUS']]"
1887,1,"[['able', 'sleep', 'ALL'], ['think', 'watch', 'Ugly', 'online']]"
1888,1,"[['definitely', 'GOOD', '1']]"
1889,1,"[['done', 'check', 'blog']]"
1890,1,"[['I', 'late', 'I', 'right', 'time']]"
1891,1,"[['going', 'outside', 'jump']]"
1893,1,"[['hope', 'highway', 'smooth', 'one']]"
1894,1,"[['Morning', 'Just', 'watching', 'last', 'night'], ['Waiting', 'text', 'friend']]"
1895,1,"[['concept', 'truth', 'irrelevant', 'survival', 'truth', 'whatever', 'works', 'regarded', 'truth']]"
1896,1,[['reading']]
1901,1,"[['movie', 'person', 'asking']]"
1902,1,[['welcome']]
1904,1,"[['day', 'ahead'], ['another', 'sunny', 'day']]"
1905,1,"[['I', 'see']]"
1908,1,"[['sounds', 'cool', 'sleepy']]"
1909,1,"[['got', 'great', 'first', 'verse', 'chorus', 'love', 'song']]"
1910,1,[['welcome']]
1917,1,"[['craving', 'irrational', 'lust', 'explained', 'actual', 'need']]"
1918,1,"[['one', 'looking']]"
1920,1,[['hanging']]
1926,1,"[['Finally', 'going', 'sleep', 'getting', 'early', 'Opening', 'Day']]"
1927,1,"[['Just', 'finished', 'Chuck', 'amp', '24'], ['Both', 'good']]"
1928,1,"[['episode', 'gave', 'idea', 'story'], ['But', 'really', 'favourite', 'get', 'see']]"
1929,1,"[['bad', 'true', 'part']]"
1931,1,"[['happens', 'late', 'TM'], ['Who', 'days'], ['Or', 'Fern', 'wing']]"
1932,1,"[['new', 'prankster', 'trying', 'name', 'character', 'trying', 'create']]"
1933,1,"[['Just', 'started', 'work'], ['But', 'last', 'one']]"
1934,1,"[['joined', 'twitter']]"
1936,1,"[['I', 'completed', 'need', 'worry'], ['I', 'try', 'get', 'back', 'pro']]"
1937,1,"[['flashing'], ['specifically']]"
1938,1,"[['amp'], ['oh', 'U', 'EVER', 'HIT', 'ME', 'UP', 'MONEY', 'EVER', 'AGAIN']]"
1939,1,"[['bed', 'headache'], ['first', 'time', 'twitter'], ['let', 'see', 'I', 'manage', 'upload', 'photo']]"
1942,1,"[['Well', 'made', 'good', 'going', 'first', 'thing', 'morning']]"
1943,1,[['Morning']]
1944,1,"[['Getting', 'ready', 'go', 'x']]"
1945,1,"[['course', 'look', 'back', 'think', 'I', 'glad', 'I', 'spent', '9', 'hours', 'day', 'room']]"
1947,1,"[['I', 'chocolate', 'milk']]"
1954,1,"[['school', 'chat', 'makeing']]"
1959,1,"[['Creepy', 'possibly', 'time', 'somewhat', 'kinky']]"
1963,1,"[['Going', 'toilet', 'cause', 'I', 'take', 'leak', 'hour']]"
1967,1,"[['easy', 'pain', 'gain', '50']]"
1970,1,"[['Breathalyzer', '2', 'Pack'], ['I', 'JUST', 'BOUGHT', 'one', 'oh', 'hells', 'yes'], ['DUI', 'future', 'thanks']]"
1974,1,"[['I', 'good', 'celebrating', '10th', 'birthday', 'time']]"
1978,1,"[['Hope', 'I', 'Good', 'luck']]"
1979,1,"[['Oh', 'goodness', 'I', 'think'], ['I']]"
1982,1,"[['At', 'TC', 'Beach', 'Online', 'Malaysia', 'Just', 'Register', 'Twitter'], ['Hello', 'All', 'Twitter']]"
1983,1,"[['Oh', 'bored', 'letting', 'drink', 'short', 'notice', 'fairys']]"
1984,1,"[['thanks'], ['short', 'na', 'nga', 'patience', 'ko', 'pa', 'summer', 'heat'], ['wanted', 'explode']]"
1985,1,"[['Coffee'], ['less', 'back', 'plane']]"
1986,1,"[['make', 'good', 'morning', 'train', 'trip', 'tea', 'salty', 'pretzels']]"
1987,1,"[['right'], ['game']]"
1988,1,"[['Nice', 'meet', 'buddy']]"
1990,1,"[['need', 'straighten', 'gaming'], ['More', 'gaming', 'equals', 'happiness']]"
1992,1,[['hi']]
1994,1,"[['hi', 'also']]"
1996,1,"[['code', 'review', 'te', 'se', 'Bad', 'smells', 'code', 'z']]"
2000,1,[['thank']]
2001,1,"[['ur', 'u'], ['u', 'obviously', 'one', 'bucket', 'list']]"
2002,1,"[['happy', 'pc', 'thanks', 'watch', 'time', 'team', 'online', 'misses']]"
2003,1,"[['Did', 'begin', 'reveal', 'true', 'nature', 'company']]"
2007,1,"[['na', 'Watch', 'Movie', 'Called', 'Lost', 'Wild'], ['All', 'Time', 'Miss']]"
2009,1,"[['Cool', 'enjoying'], ['Both', 'us', 'looking', 'new', 'phones', 'rate', 'NOT', 'thing']]"
2010,1,[['follow']]
2011,1,"[['Morning', 'lazy']]"
2012,1,"[['I', 'need', 'box', 'tissues', 'every', 'show']]"
2015,1,"[['deserve', 'work', 'hard']]"
2016,1,"[['Long'], ['Live'], ['Life']]"
2017,1,"[['38', 'days', 'graduation'], ['much', 'little', 'time'], ['I', 'excited']]"
2019,1,"[['reading', 'finishing', 'socials']]"
2020,1,"[['yay', 'us']]"
2021,1,"[['loves', 'clean', 'sheets']]"
2022,1,"[['I', 'Love', 'Blog', 'sign', 'cool']]"
2023,1,"[['I', 'love']]"
2024,1,"[['Dancing', 'around', 'room', 'jamming', 'ipod'], ['Getting', 'dizzy'], ['Well', 'twitter', 'asked']]"
2029,1,"[['retract', 'coward', 'comments']]"
2033,1,"[['Thank'], ['Always', 'sunny', 'Wales'], ['Yes', 'people', 'maybe', 'certainly', 'weather']]"
2034,1,"[['overtired', 'Must', 'get', 'sleep', 'tonight'], ['Only', 'two', 'days']]"
2035,1,"[['VIDEOS', 'COMMENT', 'amp'], ['amp', 'FOLLOW', 'Cheers', 'x']]"
2037,1,"[['starting', 'today']]"
2038,1,"[['classrooms', 'working'], ['Right']]"
2039,1,"[['Yay'], ['bazaar'], ['I', 'excited'], ['Hope', 'sell', 'loads', 'stuff']]"
2041,1,"[['It', 'great', 'know', 'thoughts'], ['lucky']]"
2042,1,[['Morning']]
2044,1,"[['say', 'least'], ['rest', 'case']]"
2046,1,"[['hm', 'sound', 'scandalously', 'sad'], ['Let', 'make', 'happy', 'music']]"
2049,1,"[['nice'], ['gives', 'updates']]"
2050,1,"[['Just', 'downloading', 'Icy', 'let', 'know', 'think', 'watch']]"
2051,1,"[['I', 'Street', 'lunch', 'today'], ['Not', 'far', 'soho'], ['I', 'give', 'pound', 'like']]"
2055,1,"[['hi', 'love', 'pic', 'u', 'look', 'good']]"
2057,1,"[['id', 'say', 'interaction', 'greater', 'show', 'real', 'time', 'wise'], ['Plus', 'A', 'amp', 'J', 'nominated', 'fingers', 'crossed']]"
2059,1,"[['Strawberry', 'absolute', 'best', 'Angel', 'Delight'], ['I', 'chocolate', 'sweet']]"
2062,1,"[['University', 'Pretoria', 'great', 'place', 'contract']]"
2063,1,"[['Another', 'day', 'another', 'coach', 'load', 'Brummies']]"
2065,1,"[['So', 'drunk', 'numb'], ['Good', 'thing', 'I', 'real', 'nurse', 'yet', 'I', 'take', 'sign', 'head', 'injury'], ['Lifes', 'great']]"
2066,1,"[['back', 'job', 'interview']]"
2069,1,"[['try', 'see'], ['trial', 'error']]"
2070,1,"[['Is', 'chilling', 'wit', 'boy']]"
2072,1,"[['90', 'pop', 'good']]"
2077,1,"[['Yess'], ['Twittering', 'phone']]"
2080,1,"[['3', 'days', 'I', 'blonde', 'whoop']]"
2082,1,[['ves']]
2083,1,"[['I', 'got', 'package'], ['Wow', 'I', 'excited'], ['one'], ['So', 'I', 'plant', 'pot', 'water', 'till', 'grows']]"
2088,1,"[['sounds', 'like', 'good', 'idea']]"
2089,1,"[['Welcoming', 'two', 'dudes', 'twitter']]"
2091,1,"[['way', 'bed'], ['weird'], ['hope', 'good', 'morning']]"
2093,1,"[['today', 'rad'], ['made', 'finals', 'cross', 'country', 'YAY'], ['love', '3', 'L', 'ps', 'cool', 'mates']]"
2094,1,"[['Man', 'glad', 'see', 'starting', 'rebuild', 'things', 'best', 'wishes', 'future']]"
2095,1,"[['roll', 'ee', 'excited', 'trip']]"
2096,1,"[['finally', 'u', 'Awesome', 'Hope', 'u', 'know', 'crazy', 'ask', 'amp', 'Already', 'looking', 'forward', 'tweets']]"
2097,1,[]
2098,1,"[['Yeah', 'I', 'played'], ['Pretty', 'good', 'game', 'especially', 'bothered', 'cheap']]"
2099,1,"[['thanks'], ['done']]"
2100,1,"[['I', 'still', 'like', 'Thunderbird'], ['works']]"
2103,1,"[['espresso', 'house']]"
2104,1,"[['happen', 'GO']]"
2105,1,"[['cant', 'rant', 'tomorrow']]"
2106,1,"[['uploaded', '4', 'pics', 'cud', 'find', 'decent', 'whole', 'days', 'shoot']]"
2108,1,"[['like', '2', 'hours', 'till', 'time', 'mean', 'time', 'watch']]"
2110,1,"[['Win'], ['I', 'suck', 'beer', 'tasting', 'one', 'good', 'laugh']]"
2112,1,"[['excellent', 'song']]"
2116,1,"[['sister', 'posted', 'nicest', 'video']]"
2118,1,"[['I', 'drinks', 'pull', 'Boy', 'Named', 'Sue', 'Cash']]"
2122,1,"[['inspiration', 'new', 'style']]"
2123,1,"[['I', 'getting', 'paid', 'boss', 'sister', 'around']]"
2124,1,"[['put', 'front', 'name', 'always', 'get']]"
2125,1,"[['Thanks'], ['It', 'certainly', 'better', 'midday', 'yesterday'], ['At', 'one', 'point', 'I', 'walking', 'around', 'like', 'Red', 'Dwarf']]"
2126,1,"[['sun', 'shining']]"
2127,1,"[['Such', 'long', 'day'], ['tomorrow', 'maybe', 'I', 'get', 'jury', 'next', 'week', 'able', 'take', 'nice', 'vacation']]"
2130,1,"[['wants', 'find', 'time']]"
2133,1,"[['Yes', 'certainly']]"
2139,1,[['twitter']]
