sentence_id,sentence_label,sentence_text
2003,1,begin reveal true nature company
2007,1,gonna watch movie called quotlost wildquot fav time miss jennifer lopez
2009,1,cool enjoying us looking new phones rate thing
2010,1,everyone follow kade
2011,1,morning lazy
2012,1,need box tissues every show luv
2015,1,deserve work hard oz
2016,1,long live life
2017,1,days til graduation much ds little time im excited
2019,1,reading fmls finishing socials
2020,1,yay us
2021,1,loves clean sheets
2022,1,love blog sign harold would cool
2023,1,denise love
2024,1,dancing around room pjs jamming ipod getting dizzy well twitter asked
2029,1,ok retract coward comments
2033,1,thank cal always sunny wales lol yes people maybe certainly weather
2034,1,overtired must get sleep tonight two days
2035,1,outubecomtitomiwatch videoscommentampsuscribe amp follow cheers x
2037,1,starting today
2038,1,thats classrooms working right
2039,1,yay wheres bazaar im excited hope sell loads stuff
2041,1,great know thoughtsandyeswe lucky
2042,1,morning
2044,1,eeeeew say least rest case gnite
2046,1,hm thats sound scandalously sad lets make happy music
2049,1,nice mitter gives growllike updates
2050,1,downloading icywill let know think watch
2051,1,ill berners street lunch today far soho ill give pound like
2055,1,mimi hi love pic u look good
2057,1,id say interaction greater iains showreal time wise plus aampj nominated else fingers crossed iain
2059,1,strawberry absolute best angel delight eva chocolate sweet
2062,1,university pretoria great place contract
2063,1,another day another coach load brummies
2065,1,drunk im numb tingly good thing im real nurse yet id take sign head injury lifes great
2066,1,woot back job interview
2069,1,try see trial error
2070,1,chilling wit boy
2072,1,ah pop good
2077,1,yess twittering phone
2080,1,days shall blonde whoop
2082,1,libey thaa libigannaaaashe goooood miadhu ekkoh ves nidhaa
2083,1,got package wow im excited one plant pot water till grows
2088,1,sounds like good idea steve
2089,1,welcoming two soooper dudes twitter
2091,1,hereim way bed lol weird hope good morning
2093,1,today rad made finals cross country yay love sophie lt l ps everythins cool mates
2094,1,man im glad see youre starting rebuild things best wishes future
2095,1,roll sundayyy ee actualy excited trip
2096,1,finally u hereawesomehope u know crazy isjust ask donnie amp jon already looking forward tweets
2097,1,hahaha everyone
2098,1,yeah ive played pretty good game especially hasnt bothered drm cheap
2099,1,thanks couldnt done without
2100,1,still like thunderbird works
2103,1,mmmm espresso house
2104,1,happen msu go unc lol
2105,1,lolno prob cant rant tomorrow
2106,1,uploaded pics cud find decent whole days shoot
2108,1,miley sleeep comeon like hours till waney waney time mean time watch tru connfessions
2110,1,win would suck beer tasting one would good laugh
2112,1,pyt excellent song
2116,1,sister posted nicest video facebook
2118,1,ill drinks anybody pull boy named sue johnnie cash
2122,1,inspiration new vlog style
2123,1,ps im getting paid boss sister around
2124,1,put front name itll always get
2125,1,thanks certainly better midday yesterday one point walking around like kryten red dwarf
2126,1,sun shining
2127,1,long day tomorrowmaybe ill get jury next week able take nice vacation
2130,1,wants find time scrapbooking
2133,1,yes certainly
2139,1,twitter
2142,1,hey maybe creating google street view
2145,1,bodys aching rest minds freakin alert brain cant absorb damn thing must endure sike gnite
2147,1,would love stress last status directed towards wonderful parents amazing twitter contacts
2149,1,yeah well well still talk wont idea plus havent even talked ta bout yet
2153,1,ooh need tv morning ish big stuff hope goes well
2154,1,hey girls lol would love stumble two lol butting sorry
2160,1,heey
2162,1,thats excellent lotsa people loving hehe winks
2163,1,ridiculously hot apartmentbut cant wait weekend
2168,1,goodnight
2169,1,thats superb picture doll face
2172,1,cheer upits going rain later
2174,1,seeing lauren today x
2178,1,oooh would lie
2182,1,arreeyy mad watim wit u coz maine bhi intro hi start kiya
2184,1,joined aiesec
2186,1,finally calm ready bed positive thoughts rest day
2187,1,goodnight
2189,1,god many tweets make day calls left today
2192,1,feel like saying previously said beeeeeeeyatch har har
2194,1,jus politician lots worthwhile targets
2195,1,aye hardly suitable watch work close sharpish
2196,1,aight wearing thick skin
2198,1,done booking flights head bak home
2199,1,guess going try get hours sleep goodnight everyone sweet dreams
2200,1,downloaded incubus black heart inertia
2201,1,thanks matt im glad like algorithmic music gigs planned far though
2202,1,acabo de terminar de ver xmen origins wolverine coraline amp secret life bees lt nice mondaaay
2204,1,heyy gots package soo much read thanks forrr everythingggg youre ice cool well
2215,1,dumb phone make
2218,1,im early suprise suprise gotta clean room later today hopefully going beach sandra photoshoot
2220,1,goodnight deirdre hope feel better tomorrow
2223,1,twidroid installed lets spam twitter g google mobile
2224,1,goodnight miss q take care
2225,1,whatta hot afternoon
2229,1,since watched cosby show forgot funny cant sleep though grrrrr
2232,1,cant wait cash come krudd
2233,1,sooo chill part u live went laguna creek south sac got place citrus heights
2238,1,could repeat question
2240,1,youll sweet talk make sure knows hard worker
2244,1,good sense squeaky clean dream goodnight
2245,1,ok bed tweet wakes anybody phone silent mode
2246,1,hahaha omg wer laughin hook cuz das rolllryt sheldawg
2249,1,pretty fucken good far hehe
2250,1,eating mummys sheppards pie
2251,1,beautiful morning shame im home sleeping
2254,1,pleasant convo momma boutr hurting people lol
2256,1,screen printing todaybring back ache sore handsim sure make harder needs
2258,1,hey hye twitter addict something interesting tell tmoz im soccer xo
2259,1,blowing budget day
2260,1,star wonderful card new beginning ankie welcome
2261,1,miss reshare button quotlikequot works way retweet though
2263,1,oh wait thunderstorms tomorrow ohshit yay love love love thunderstorms gnight haha
2268,1,oooo thats good name exercise haha ill elaborate next time
2272,1,teething problems new house amp friends
2273,1,hows beautiful self doin
2274,1,ill bring next week im staying house bit
2275,1,face got quotstuckquot latest episodepriceless kudos masi baby parkman
2276,1,think kelly clarkson new album pumping mp player weeks
2280,1,quottate st ivesquotlike roof cafe
2281,1,quotnow wheelbarrowquot
2282,1,watching seven pounds mom hope dont fall asleep aftermidnightproject tomorrow
2284,1,watching hairspray normal updated myspace btw check check lauren lmao
2286,1,haha thats one know
2288,1,seem really cool earth hope work andor meet day would really great
2289,1,anyone reads twitter either education bored le crazy might throw naughty words spruce page tehe
2293,1,welcome bestie whats hunz
2295,1,posted blog single go check yo
2297,1,hi jon great hear see cruise cannot wait hope well knight bus loved
2299,1,aint fast get aint whats waiting side climb love miley cyrus xd
2302,1,see escaped evil step mom
2306,1,waking nespresso
2307,1,thank
2308,1,great photos scotland except grey miserable one
2309,1,shy plus already stole brain sleep
2310,1,healed malygos man tonight pretty intense fight got
2311,1,cant sleep guess ill read im almost done rant chuck palahniuk
2312,1,noise boy music free th may worse worth pay
2315,1,vegetarian recipe great experiment
2317,1,unfortunately hard sometimes hope todays better
2320,1,hooray checked toothpaste dinner first time forever
2321,1,good night miley lt see sofie soon
2325,1,excited eye exam tomorrow
2326,1,thanks need find real excuse splurge yarn
2327,1,aww mwah xxxx
2330,1,jogging talking ruby new frontier fitness ruby hacker seems cool anyway
2331,1,dum di dum cant sleeep stanky leg fml
2332,1,sitting sydney textskyping dad lhr dep lounge brink latest holiday adventure love connection
2333,1,cutest dog ever whats name
2337,1,beta painless upgrade
2339,1,thought mac
2340,1,lol like dont worry got
2342,1,youre welcome
2345,1,yes thanks get hot coffee hoping normal service resumed soon possible
2347,1,planning routine fame auditions
2348,1,signed
2352,1,todays gonna gooooood
2355,1,like sound step one finding money haha shopping yay
2357,1,baked cookies
2361,1,iwas thinking thingnight
2362,1,keep mind thank tips
2363,1,lol shimmy hampa oh hai
2364,1,wouldnt happen still nyc gigs friday saturday next week
2366,1,ive never casino far poor
2368,1,hmm lot say tonight thats great course late reading haha
2369,1,china input quotes next months article beijing mag titled quotthe self diagnosed china expertquot ooh disruptive
2370,1,today ive got bday yay wish celebrities wish happy bday xp haa xd itll never happen
2371,1,plans coming together nicely happy indeed today
2376,1,uh oh youre trouble
2378,1,initial thoughts peach upside cake kai doesnt like pineapple butterfly cakes drop scones scones
2382,1,great see following us well
2387,1,bed night people
2390,1,morning mr poynter ur early
2392,1,im going home take doggies parkwill twitter park
2393,1,liking
2396,1,haha michelle u work hard haha
2399,1,frosted wheats milk midnight snack
2401,1,like spongebob amp like days mcfly edinburgh next day glasgow next day newcastle yaldy
2404,1,ah lucas thank babe answer works mwah xx
2407,1,create wordles tweets nice
2409,1,published new post blog neat print use freebies
2413,1,lupo use localization
2415,1,moffitt library ate golda kuya rosauro ichat ate golda much studying
2417,1,well hope good time even coffee
2418,1,thx guys would definately fun know already awesome times sf part revs scam school
2419,1,bit good news wonderful start day
2421,1,thanks twitter love hope well
2422,1,oh early well im take bubble bath lots bubbles
2424,1,worked feeling might sleep outside
2427,1,morning everyone
2430,1,wants go baseball game doesnt care whosomeone take
2431,1,eww maths one day till holidays
2433,1,like sennheiser mkh older w v power adapter needed normal xlr amazing audio thx ebay
2435,1,good morning sound chirpy
2436,1,first thing turned
2437,1,none deal locals trust
2440,1,coffee machine kitchen left sink
2441,1,tomorrow friday late day thank goodness
2447,1,waiting home amp away come gotta love shoooow
2448,1,cant wait hannah montana movie
2450,1,cant fall asleepand bre knocked outi mess n wake make madhmmi think
2452,1,flow tight
2454,1,listening tegan amp sara oh yeah cartoons ahahaha say last part
2456,1,guys think ur cool ur bromances well guess homances thats right im homance
2462,1,finished screen printing shirts tanks officially pooped time break til morris come helper tomorrow
2463,1,sister like really good dont need shout something makes job easier fun working kids
2464,1,mrs always telling sit enjoy moment instead trying take photos
2466,1,healthy remedy dog
2468,1,like picture
2470,1,good moooooooood
2471,1,wondering friends hour wake
2474,1,thanks jace yeah made super quick really like yay logos
2478,1,haha nice yah big things us call big ish poppin peace
2479,1,glad liked henry ford good idea every didnt
2482,1,aww thanks
2485,1,might tips ask nicely
2486,1,wow honoredthank connecting blog mouth
2487,1,sipping cappuchino choice monks
2490,1,good evening sweetheart hugs thanks tunes glad got closer blip goal
2491,1,thank kind words appreciate great night
2494,1,tck going bed wake warm get work goodnight world
2495,1,new zealand web designer twitter newbie longer twitter virgin hello hello
2496,1,older theory marry older man theyre mature new theory men dont mature marry younger one
2497,1,sorry twitterberry fails glad see
2498,1,okmomentarily diverted try goodnight sweet dreams
2499,1,ahh hi stacey
2500,1,sweet congrats
2501,1,first got thinking weenkee oracle weenkee cool real winkey cage
2502,1,late night mcds run back homework ahhh life
2504,1,cat micas really dog trapped inside cats body
2507,1,watching comedian nick griffinquotlife difficult thats love sleepingits like temporary suicidebut wake refreshedquot
2508,1,invite people twitter
2510,1,ihadith broke top reference apps well
2513,1,amazing able take time would hired labourers
2516,1,baking hahaha abby nikki
2518,1,im new lost
2519,1,n got yr pic posing server room
2521,1,ill wc minutes rofl
2522,1,great weather today finally sun back
2524,1,london back online th april c u
2528,1,im finally going bed
2534,1,facebooking add
2535,1,thanks ill look
2542,1,bought best scarf ever
2546,1,today great roommate played soccer also got nice run sunny day time reading sleep
2547,1,kittieskiddies
2549,1,although lot work cannot wait start project
2550,1,gettin internet gonna finish hair
2553,1,thanks finally something smile
2554,1,world health day help make hospitals safe go via click brick
2555,1,funny start rest assured pie chart bar graph sight
2557,1,shenagians team awesomelt
2558,1,late late late could let fall behind house md
2559,1,oh problem im good awake sleeping haha
2561,1,good morning dougie tom today
2564,1,sarah told id figure one
2566,1,watching e sunset tan
2570,1,back home finished dinner stopped minute still much tonight back later
2572,1,much appreciate information thanks
2575,1,across universe sleep rehearsal tomorrow
2577,1,clouds hovering life finally parting ways beginning see sun feels good
2578,1,gott homeee sahe haunting conetticuttt haha scaryyy going florida thursdayyy lt
2579,1,bit happier found chanel sunglasses
2580,1,favorite showseries little
2581,1,true friend anyone knows tell im qualityto fault sometimes still fun reach
2584,1,whoops sorry anyone trying email earlier today inbox full empty
2585,1,thankies excited
2586,1,way earth answer everyone ask donnie got gift yr old lastnight
2588,1,bath
2589,1,hello hows family goin hope good
2594,1,sehr sucht
2595,1,also getting alpaca ima walk
2597,1,lol jhoke right get openoffice free download use cracks piracy makes ms life hell
2598,1,awake already big question thingys left interview guys th adam please reply
2600,1,head nearest walgreens need ear plugs beer stat
2601,1,another person twitterthumbitis eh med bills must huge
2605,1,france tmrw
2607,1,quotbest decision week mean like whole weekquot
2608,1,morning first cuppa hazy sunshine
2609,1,hey welcome twitter
2610,1,hmmm pearl fatal erro occur firmware upgrade amp wont anything including switch unbricking
2613,1,claudia hope works im tweeter
2614,1,sigh wish could gmic meeting san diego spoke johanna already said great
2615,1,omg found yay idea many amariss world
2618,1,oh whos fighting randomly punches someone face winning
2619,1,sadly years marraige peeing door open common place
2620,1,cant wait syf results oh goodness
2621,1,started seeing
2622,1,headed bed finally books sooo addicting like stride gum lol lol might get hrs lol
2626,1,give joyand years amazing man lucky know
2628,1,boy onlineish
2630,1,thanks job jan plenty time practice thanks info splash page xx
2631,1,working media room design love love love client profile
2632,1,centrelink wasnt bad thought going
2634,1,still
2635,1,determined get back baseball years since ive really watched sport anyone interested going game
2636,1,r u bad mood babe sent something morning hope arrive early time xoxo
2640,1,good night sweet dreamz
2643,1,bursts twitter doors hellooooooooo
2647,1,studying philosophy math ltblah aka listening music twitter facebook myspace
2648,1,nuts thanks dying heah
2651,1,love club starz love spring break mm deffffinitely dope
2653,1,predlets park nanny time constitutional walk get thoughts together many threads weave untangle
2655,1,move bit south sun rays
2658,1,yup looks expensive states people get boat car quotl � nef � rm � nquot maybe need new monitor
2659,1,great link certainly help lot thats sure got know
2660,1,whatta mess anyways bad another series abroad
2662,1,ang ganda nga ng mr intentional
2664,1,yes carpooling everday
2665,1,hayy big fan love music show
2669,1,losing time
2672,1,guitar learning system
2673,1,really going wish though wasnt hot
2678,1,hey hey
2679,1,cant wait get mac start nice one mate sounds like awesome deal alot peeps talking
2680,1,morning yeah big list today tuesday already feeling much better monday
2681,1,cool blink song
2682,1,nickserv register izon xxx
2684,1,styling hunting today brick lane west end later today need get canon mm f lens jacobs
2685,1,overdoing william gibson novels
2687,1,still going absolutely love
2688,1,another day another dollar right gota positive haha
2689,1,work
2690,1,jooooordan happy birthdaaaay enjoy day party loot
2691,1,truly honoured
2692,1,effing tired throat hurting ooooohh got crazy craving pina coladabanana slushie
2693,1,sites progress made extra along stimulas might take trip xmas
2694,1,overwhelmed enjoy
2695,1,gooooooooood morning
2696,1,im afraid fly usually pop ativan valium maybe ambien works ok
2701,1,sounds defreakinlicious
2702,1,lol rev bad clicking broken working catching
2704,1,listening coming back know songs name
2707,1,want site tiptop good info
2708,1,vacancy starring kate beckinsale luke wilson gonna watch fariah lynnnnnn rocks
2709,1,awesome debbs
2711,1,agghhhh looosing mind
2712,1,hahahahaha totally awesome made life
2714,1,washing mum gets home melbourne tonight
2715,1,loads sales week website bluelillyscouk work hard replace items
2717,1,dude thank shake hand
2720,1,love quote plato adding notebook quotes collect quotes thankyou
2722,1,awww youre sweet thank compliment
2724,1,didnt know multiple dogs breed
2725,1,morning twitters every one sunny cold day england
2734,1,excellent howdy naybur love tail waggers
2737,1,nooo assessments holiday mode
2738,1,great blog justice conquering religion shining light darkenss
2743,1,went calgary lads gaspar sit boot watch flames versus la kings calgary nice night
2745,1,done preparation starting revision signals ans systems exam today wish luck people
2746,1,yeah many us angry feeters tims good lol good go havent posted
2747,1,yes watch united states tara via wonders internet uk yet great show
2748,1,part long us became afraid words fuck cock pussy raw delirous delirious raw
2750,1,budget happened october remember
2753,1,lurkers interesting
2754,1,words
2756,1,doesnt work well upload pic snagged
2760,1,really interpret yes amp bother u hav said bosses past
2761,1,phew away twitter days snowed work miss
2762,1,good time eat n park drinking latte playing munchkin impossible
2763,1,goodnight also
2764,1,cmon release please spent day without dev computer like crack addict cant find dealer
2766,1,hmm slightly different scenarios methinks
2768,1,may need finish cant even look thing right
2769,1,celebrating minor banking triumph thats banking b got one admit wrong
2770,1,andrew dont see desperate see girl likes challenge amp strives get wants
2772,1,oh lets let surprise
2774,1,halloween maybe cake ice cream guess would hyper day never mind
2776,1,funny kid gives evil look pretty damn funny
2777,1,today ive completed legal psych homework im currently health homework trying get done tonight
2780,1,uploading pictures friendster
2781,1,weather petal dont sweat oh sorry
2786,1,lucky number hope like book send asap
2787,1,oh ish kidding cali
2788,1,roflmao niqqa please ackin fool
2793,1,lol vcom friend
2797,1,first day three month secondment client today bonus points offices minutes walk house
2799,1,pinky toe broken months concerned
2801,1,cant wait see ur hot ass austin woot woot annnd love bob purple went royal color way well
2809,1,well case know mean hahaha love good fill blank role choice
2810,1,ha hai think annoying customers worser mosquitos prefer later
2811,1,wow unaware popular u wereare followers
2814,1,thanks tons man seems b working must try internet pc studio need get u work recording pc ha
2816,1,maybe jordan could help answer idea
2821,1,brand new day dr horrible awesome
2822,1,morning twitters
2823,1,ipod
2824,1,guess live side earth east mesa losiento
2825,1,pullin nighter wit bffl madison
2827,1,correction got badass fringe
2828,1,yay thank ive searching finding nothing ill watch im back home lately cant wait
2830,1,listening music talking bestie ampmaking plans see hm movie friday
2833,1,deck
2834,1,getting ready go aiport soon collect loved oneim soooooooo excited
2836,1,yes bleeding eyes definitely means time bed lol night night
2840,1,ahhh doctor awesome got see number turn number hot one
2843,1,sweet breakfast meeting gm loyalty rock everyday people
2844,1,new job congrats
2845,1,another day gaming lies ahead love week
2846,1,sweet must go home shortly make death ray
2848,1,cant find nice words tel domain haha
2849,1,sounds good ill put long list things watch
2850,1,yeah long theres still tickets free
2852,1,love chiro hes fantastic
2854,1,seriously stick strengths
2858,1,brother sick lol quite weird
2862,1,cant beat cup tea haha love youuu marvvv lt xxx
2865,1,site doesnt work google chrome v none upload buttonslinks work please fix thanks
2866,1,awww youll use twitter company
2867,1,yes theeee target may happen week
2868,1,im pressure
2870,1,call fail whale dont acknowledge existence wont appear
2871,1,collages fun freaking miss free art supplies art class actually miss art class general
2874,1,follow hes coolest
2877,1,cinema dinner wiff buddies simple yet cheap x
2879,1,new tweetar
2881,1,sa bagay eat pancakes bacon naman haha interesting shall try
2882,1,much luv amp whos following twitter
2883,1,love target hiii nicole
2884,1,ah hear hope everything work outs
2885,1,barefoot range great alternative need wear shoes allow foot move though barefoot
2886,1,works would like
2887,1,im able run spotify iphone remote desktop session pc using jaadu rdp works
2888,1,thanks
2889,1,always good meet people drinks even coca cola help meetups arent huge regular amp friendly
2890,1,lmao forgot twitter done dbq haha excited moment
2893,1,still freezing melbourne comedy festival
2894,1,got tweets sorry distracted two heavenly bodies
2896,1,always find tv channel called dave hillarious uk
2897,1,today im youre please get touch meet via
2901,1,dont look old anyway smile
2904,1,think got descriptions mixed bugmum either gotta tease treat em mean
2905,1,love background
2906,1,het tony isnt given forename quotanthonyquot would make coolright tw
2909,1,dream miley cyrus yeah amazing
2911,1,seek truth truth set free damn powerful harder seems definitely worth
2912,1,talking william
2916,1,okonly hours leftand nobody died got shot tonight phewww good nights work rest easy days yayyy
2919,1,thanks buddy high fives hehe
2921,1,follow back
2922,1,still love u though dont mad
2924,1,showcase quick vip romm thursday
2925,1,tibetan pill one doesnt eat made w unique ingredients amp thousands mantras recited making
2927,1,al team
2933,1,thaks gyan hopefuly see rickshaw challenge chennai
2936,1,tygerwaterfront enjoying cup coffee
2938,1,cant access bank account going fuuuuuuuun
2940,1,trying find friends join twitter
2941,1,good night
2942,1,followinq shud tha
2943,1,good routes todays ride laps
2945,1,thats way sweet thanks kind words
2952,1,lol thats ok yeah hes looking forward thursday since going around visita iglesia churches
2957,1,im lucky girl im lot put loves
2960,1,lmao one agree hotter rob baby dude would look hot shirt color
2961,1,got youre insane insane tell way could manage
2962,1,congratulations wishing speedy recovery joy baby ironclasped grip pinkie finger
2964,1,greed good os iphones data rates prohibitive overseas devices works cheaper
2965,1,right people im back hrs mind numbing work ahead yall better bring
2966,1,wants
2967,1,morning sunny watching russel davies bbc breakfast talking new doctor quotplanet deadquot looks good
2968,1,horror scope quotdoing boring desk work take constant mental readjustment nowquot thats different every day
2969,1,oh wow thats still sucky oh well atleast later text asap tomorrow goodnight lover mine
2971,1,didnt get nap thinking really need one back later twitterpeeps
2972,1,youre right
2974,1,ive never seen movie like quote
2975,1,course good one
2976,1,cool thank
2979,1,omg load ipod fresno tomorrow need stay entertained leaving urrrggg
2985,1,thx stu
2986,1,tra lets conceptualize
2988,1,nice product think ill wait next time im us try unless ship oseas
2989,1,cant wait dee
2990,1,good night
2994,1,hey ryan thought id say u put great show radford sunday night amp im glad got meet
2995,1,bad thing need work
2996,1,shower think ill finish another cinderella story im going outtttt
2997,1,speaks highly well twitter never bad business
2998,1,getting ready go away tomorrow
3000,1,apples nectarines flat strawberries bag grapes cup chopped walnuts sliced diced mixed yummy perfection
3003,1,good morning
3005,1,hope scentsational doesnt get dissed
3007,1,humm istore alot similiar reqs maybe head way
3009,1,thats dont retweet links
3011,1,sounds rather tragic good night
3012,1,ooooh
3015,1,meant add back quottwittering toilet cubicle somewherequot
3017,1,sure need get together brainstorm blueprints
3019,1,watching spongebob till fall asleep
3020,1,ever stopped
3021,1,hmmm sure sure r u upto hows day u
3025,1,must sleep big day tomorrow two tests class registration next sem ahh goodnight twitterers
3027,1,hey guys everyone add please thank please retweet thank
3029,1,also posts
3031,1,quality hosts offer reseller accounts
3034,1,haylie cute
3035,1,awesome see
3038,1,woke
3040,1,phew remembered anniversary card years today
3045,1,schools assignment nonfiction writing due next friday
3046,1,done dun dun guess getting computadora night
3047,1,toolbar set functions special actually specifically useful translator
3048,1,leaving iluma shopping centre
3049,1,worried sleep tight
3050,1,resolution x medium settings test fraps locked fps perfectly smooth video youtube link follow
3052,1,wow romantic
3053,1,yes unfortunately day yesterday got another friday day week
3055,1,lol thanks anyway
3058,1,wrote toilet wall correct poor spelling highlighter wash hardcore
3061,1,quotwomen produce bonding hormone point climax causes want cuddlequot fun read tnx
3062,1,karaoke xt wed drum lessons thursday week ill work somewhere
3063,1,hahaha im sure planned like whole dance company join looked unplanned
3066,1,ugh first know fault making stay late monday
3073,1,light end tunnel red simple train already leaving axel urbanski
3074,1,waiting easter
3075,1,love sicilians best damn pizza planet says
3076,1,bryon tea bitch
3077,1,heyy yess whats dude
3079,1,pretty good thanks haha
3080,1,everyone except seems busy something today everyone works chills everyone chills works lol
3083,1,good start today
3085,1,eating icecream chocolate topping
3086,1,waves howdy hey tune kattcom cool tunes youll like
3091,1,hey amgive girl credit trying
3094,1,girllllll know
3095,1,feat usb engineering makes every day party
3096,1,come took long tweet
3097,1,tell youre sorry dont believe baby like youre sorry
3099,1,bad either got used way life ive adjusted expectation somehow
3101,1,got home night shoot workshop good times long beach
3106,1,turkish style ek sure
3107,1,im good thanks getting ready work
3108,1,nawww im glad make smile like gtgt hehehehehe bf hed lucky guy reckon
3112,1,k
3113,1,neat found answers thank
3116,1,nikki working ass bike trying recover knee injury good
3118,1,awwstop u know love ya
3119,1,one toons city heroes sold item mil influence never happen course doesnt need
3120,1,nah aus pc salesy best left sales guys team going aus vegas oct wwpcs scene
3122,1,love freedom share gospel th th graders school mention getting pray everyday
3123,1,morning im really upset rabbit ran away last night postman woke early reply ilu x
3124,1,hear
3125,1,hope ur great night hun n ur feeling better
3127,1,hey hey hey todays last day
3130,1,good morning feeling happier today
3132,1,tue must time heavy gym session followed martinis tonite egerton house hotel ahh love tuesdays
3133,1,yup guy definitely cool
3136,1,reaching amritsar hour find bus wagah border pm
3141,1,hey got twilight dvd loved cant wait see new moon
3142,1,odd little thing isnt another planet think like
3146,1,u great time amp remembered u thats important think u scored extra brownie points jk tee
3148,1,picnic fabulous
3149,1,repeating thats point twitter many times
3151,1,fight fight fight
3152,1,got bac lib lol headed bed classes morrow yay
3153,1,wife looks beautiful sleeps
3154,1,yepoff work soon
3156,1,typed massive trench warfare plans defense papal states lt forumbased geopolitical wargames
3159,1,cheer birthday soon
3160,1,unbelievable somehow managed write whole standalone
3161,1,way almost forgot theres article twitter maltese magazine
3163,1,perhaps going mime new album
3166,1,lived first handful years life jacksonville nc
3167,1,webdotwizards night rushworth community house webdotwiz early
3170,1,im uncle
3174,1,yeah problem yw means welcome
3177,1,welcome fam
3181,1,doh although still dont know labs sv one burlingame
3182,1,wants go see matthew broderick broadway seriously
3183,1,um already took care day
3184,1,back day island tour pics multiply site
3185,1,hey jon love ya understandthats counts
3186,1,created accountlooking around
3190,1,age putting new racks corsets look much better
3192,1,hope youre planning kennel launch party
3193,1,cool ive got followers people interested
3194,1,fun thats get meet entertainers
3197,1,hey miss lot want catch life sometime thanks lol
3198,1,saw interview katie amp karleigh youre awesome demi hope youll come germany one day
3200,1,hi words sorry
3205,1,new omg
3206,1,production called block party dance playing making constructions huge blocks
3207,1,duel road rules real world challenge looks goooooood
3208,1,whassup
3209,1,indeed
3211,1,might go worthing time week
3212,1,lying comfortably
3215,1,fun last night bad gotta work need sleep tonights concert
3218,1,remembering jar tads kitchen window big bro caught maybe thats like frogs pigs hehe
3221,1,isnt best twitter client simplicity allin makes love
3224,1,macro objective amazing
3226,1,disciplinary phd supportstructure new media program like sounds heavenly
3228,1,hi greetings poland love music
3229,1,help
3230,1,ipod touch tendency pick jacky cheungs songs every time say shuffle
3231,1,acting wonderfully great ep quotmonsterquot fate worse death danko hopefully
3232,1,listening lokki talk ok hes cat meows dont understand man sounds make wanders apartment
3233,1,billie holiday love one � � � nobody � business �
3234,1,poker addictive
3235,1,hmm would need know splash page graphic first page vector old tlr
3236,1,worked today like every day life ok today im watching game highly recommended fantastic movie
3237,1,rocking doubt gonna start neverwinter nights
3239,1,big oaf play piano
3241,1,vote plz
3244,1,im behind x
3245,1,hey weather good degress clouds skys
3246,1,im fine thanks
3249,1,bonjour le chat
3250,1,hey shem watched trailer transformers jpp lucas mesmerized
3255,1,love quotcello cavequot saw convergence glad find twitter keep awesome
3256,1,happy birthday interwebs
3257,1,youre forgiven theres footy team brereton apparently tweet deets
3259,1,going fourmile night runaround old b bomber andersen gotta tape ankles
3261,1,wifey works wine shop must know friends drinking make details plz
3262,1,far quite honorable funny works right yes ive great night going continue
3264,1,good point draw dont nice quote though like
3265,1,hmmmnot goodcarrot juice marmalade toast may help
3269,1,thanks
3270,1,want koala get special order also large collection stuffed lambs
3273,1,decided ago im statistics research geek information fascinating
3275,1,someone took msn computer grrrrrrr going kill hey dad luv
3277,1,neat red cross amp red crescentred lion sun one withdrawnunity stand
3279,1,woo cubs
3283,1,trying xdancer app samir cell lol seriously fun using walk mom keep moving hear music
3284,1,good morning
3286,1,hiya tudy sweetie
3288,1,nodame cantabile lt think im falling love classical music
3289,1,cu placere
3290,1,ahat nice thanks course welcome
3291,1,jennifer
3292,1,yay works
3295,1,really good day today time bed
3297,1,good morning tweeters hour gym yesterday cant cough blow nose today gr fit lol x treadmill x
3298,1,people paul didnt expect lol got ive got put public notice
3299,1,cute shirt
3302,1,really lol
3304,1,work like dont need money love like youve never hurt amp dance like ones watching good night tweethearts till tomo
3307,1,back work happy colleague gave really good news
3308,1,going pack today
3309,1,dont worry happy
3315,1,flutter lets found supratinyurlcom theyre long otherwise
3318,1,working week radio adverts make magazine adverts prepare
3320,1,feeling little cold happy back home
3323,1,lol okay
3324,1,one best sappy love stories ever
3325,1,ill sure look forward seeing
3327,1,oooo might meeting someone york singing
3328,1,shares yeheeyyy karma gone
3329,1,hey youhows husband search going spring airripe time pickin
3330,1,cant speak beyonce would think would say deserve something better
3333,1,thanks twice work start date put back maybe thursday maybe easter
3334,1,np mean problem marriott world worked iinshould never problemalways pleasure hahah mp
3336,1,sleeeep time ill check back tomorrow raining tomorrow wtheck
3337,1,miss fool ill scrounge dad go trafford centre get back
3342,1,trying get done research go away weekend
3343,1,trying something new new job new hopes dreams
3344,1,beautiful safe trip lots hugs hearts
3348,1,wallpaper red square asking
3349,1,thankyou
3351,1,like audio podcasts listen driving walking exercise lets face people dont belong video
3353,1,yea good point textmate rocks
3357,1,nice yeah wish could afford things
3364,1,true relations zcs well think point
3368,1,found ipod
3375,1,good
3377,1,look arrived rage office nc
3378,1,awesome picture dude ebg matching visors
3380,1,oh yeah forgot colour dress get ball theme quotlas vegasquot please reply
3381,1,let know need help
3389,1,goooooood afternoon
3390,1,youve pointed yes
3391,1,man cheese popcorn food network want
3395,1,feel sorry followers cause posts probably take entire page
